itemName,itemId,jobName,itemTypeDetail,SkillName,Value(min),(max),(value)
성물 : 케레스의 스웨이드 튜닉,845350d7f8fc42d2eda45e830e458a72,도적,가죽 상의,셰이크 다운,1,,
성물 : 케레스의 스웨이드 튜닉,845350d7f8fc42d2eda45e830e458a72,도적,가죽 상의,암살자의 마음가짐,1,,
성물 : 케레스의 스웨이드 튜닉,845350d7f8fc42d2eda45e830e458a72,마법사(남),가죽 상의,공명,1,,
성물 : 케레스의 스웨이드 튜닉,845350d7f8fc42d2eda45e830e458a72,마법사(남),가죽 상의,블러드 번,1,,
성물 : 케레스의 스웨이드 튜닉,845350d7f8fc42d2eda45e830e458a72,마법사(남),가죽 상의,윈드니스,1,,
성물 : 케레스의 스웨이드 튜닉,845350d7f8fc42d2eda45e830e458a72,귀검사(여),가죽 상의,오기조원,1,,
성물 : 케레스의 스웨이드 튜닉,845350d7f8fc42d2eda45e830e458a72,마창사,가죽 상의,다크니스,1,,
성물 : 케레스의 스웨이드 튜닉,845350d7f8fc42d2eda45e830e458a72,총검사,가죽 상의,임무 시작,1,,
어설트 어태커 상의,8a563237eab53c8cd2f067fcc92e66ff,거너(남),가죽 상의,패스티스트 건,1,,
어설트 어태커 상의,8a563237eab53c8cd2f067fcc92e66ff,거너(여),가죽 상의,패스티스트 건,1,,
윈드 드리머 상의,77245c2c74ab697f637ccbe309429164,마법사(여),가죽 상의,용아,1,,
진 : 노블레스 솔져 상의,74dcaec63865debe292cf73e92e21f5d,거너(남),가죽 상의,C4,1,,
진 : 노블레스 솔져 상의,74dcaec63865debe292cf73e92e21f5d,거너(여),가죽 상의,C4,1,,
진 : 대성공의 기원 상의,8c8ba24d41f933278a9e978845c61b74,마법사(여),가죽 상의,성난 불길 가열로,1,,
진 : 머즐 스모크 재킷,2c3c1a742fa0f9c10aaa90ab8bb58b75,거너(남),가죽 상의,더블 건호크,1,,
진 : 머즐 스모크 재킷,2c3c1a742fa0f9c10aaa90ab8bb58b75,거너(여),가죽 상의,더블 건호크,1,,
진 : 무신의 기운이 담긴 가죽 상의,449ab79e316936170b89d02ab6ebf194,공통,가죽 상의,모든 스킬,1,48,2
진 : 브리밍 그레이스 튜닉,c000442677508a234dfd436cca52a606,마법사(여),가죽 상의,뇌연격,1,,
진 : 브리밍 그레이스 튜닉,c000442677508a234dfd436cca52a606,마법사(남),가죽 상의,블리자드 스톰,1,,
진 : 카르텔의 날렵한 레더 조끼,baf4951ba6ce10eb9bbd51d1183f4f1f,거너(남),가죽 상의,스타일리쉬,1,,
진 : 페스티오나 튜닉,4c7e7f05ed1689ce607405a9fcf6f128,도적,가죽 상의,버티컬 스파이럴,1,,
진 : 페스티오나 튜닉,4c7e7f05ed1689ce607405a9fcf6f128,도적,가죽 상의,칼날돌풍,1,,
칠링 위치 레더 상의,7ee5b4f539a74b1c86d5e806f11a70b9,마법사(여),가죽 상의,블랙 망토,1,,
컨저링 템페스트 튜닉,7d01dd6a49dd7a6184d9526a0d6a4ad9,마법사(여),가죽 상의,체이서 : 무(無),1,,
컨저링 템페스트 튜닉,7d01dd6a49dd7a6184d9526a0d6a4ad9,마법사(남),가죽 상의,발현,1,,
페럴러스 윈드워커 튜닉,7bd8d3aae7bec92b2422576dd4cf9ea9,도적,가죽 상의,라이트닝 애로우,1,,
페럴러스 윈드워커 튜닉,7bd8d3aae7bec92b2422576dd4cf9ea9,도적,가죽 상의,칼날돌풍,1,,
페스티오나 튜닉,2f5300e728c9d37b66383f06cd5c045a,도적,가죽 상의,버티컬 스파이럴,1,,
페스티오나 튜닉,2f5300e728c9d37b66383f06cd5c045a,도적,가죽 상의,칼날돌풍,1,,
혼돈의 아가레스 튜닉,4b85543153c62809f55c57ee16144d57,마법사(여),가죽 상의,체이서 : 화(火),1,,
혼돈의 아가레스 튜닉,4b85543153c62809f55c57ee16144d57,마법사(남),가죽 상의,아이스 크래쉬,1,,
황금의 하게니스 재킷,e27ec7712d77c4fc2b525aa0a85fb208,거너(남),가죽 상의,C4,1,,
황금의 하게니스 재킷,e27ec7712d77c4fc2b525aa0a85fb208,거너(여),가죽 상의,C4,1,,
히든 스틸 튜닉,2b2ade27eb87baf321b1a574e1cc9c31,도적,가죽 상의,체인소,1,,
히든 스틸 튜닉,2b2ade27eb87baf321b1a574e1cc9c31,도적,가죽 상의,암살,1,,
성물 : 불칸의 스웨이드 튜닉,14ed6997046eb497ced4b276a7c9ef88,거너(남),가죽 상의,마하킥,2,,
성물 : 불칸의 스웨이드 튜닉,14ed6997046eb497ced4b276a7c9ef88,거너(남),가죽 상의,은탄,2,,
성물 : 불칸의 스웨이드 튜닉,14ed6997046eb497ced4b276a7c9ef88,마법사(여),가죽 상의,낙화장,2,,
성물 : 불칸의 스웨이드 튜닉,14ed6997046eb497ced4b276a7c9ef88,마법사(여),가죽 상의,고출력 매직 미사일,2,,
성물 : 불칸의 스웨이드 튜닉,14ed6997046eb497ced4b276a7c9ef88,거너(여),가죽 상의,니들 소배트,2,,
성물 : 불칸의 스웨이드 튜닉,14ed6997046eb497ced4b276a7c9ef88,거너(여),가죽 상의,은탄,2,,
성물 : 불칸의 스웨이드 튜닉,14ed6997046eb497ced4b276a7c9ef88,도적,가죽 상의,샤이닝컷,2,,
성물 : 불칸의 스웨이드 튜닉,14ed6997046eb497ced4b276a7c9ef88,마법사(남),가죽 상의,빙백검,2,,
성물 : 불칸의 스웨이드 튜닉,14ed6997046eb497ced4b276a7c9ef88,마법사(남),가죽 상의,릴리악,2,,
성물 : 불칸의 스웨이드 튜닉,14ed6997046eb497ced4b276a7c9ef88,마법사(남),가죽 상의,삭풍,2,,
성물 : 불칸의 스웨이드 튜닉,14ed6997046eb497ced4b276a7c9ef88,귀검사(여),가죽 상의,삼재검,2,,
성물 : 불칸의 스웨이드 튜닉,14ed6997046eb497ced4b276a7c9ef88,마창사,가죽 상의,서라운드 브레이크,2,,
성물 : 불칸의 스웨이드 튜닉,14ed6997046eb497ced4b276a7c9ef88,마창사,가죽 상의,훅 앤 쓰로우,2,,
성물 : 불칸의 스웨이드 튜닉,14ed6997046eb497ced4b276a7c9ef88,총검사,가죽 상의,뒷목 가격,2,,
진 : 고대 왕국의 스웨이드 튜닉,bd27eb9be3a48a7c67611a277355b293,거너(남),가죽 상의,더블 건호크,2,,
진 : 고대 왕국의 스웨이드 튜닉,bd27eb9be3a48a7c67611a277355b293,거너(남),가죽 상의,록 온 서포트,2,,
진 : 고대 왕국의 스웨이드 튜닉,bd27eb9be3a48a7c67611a277355b293,마법사(여),가죽 상의,황룡천공,2,,
진 : 고대 왕국의 스웨이드 튜닉,bd27eb9be3a48a7c67611a277355b293,마법사(여),가죽 상의,메가 드릴,2,,
진 : 고대 왕국의 스웨이드 튜닉,bd27eb9be3a48a7c67611a277355b293,거너(여),가죽 상의,더블 건호크,2,,
진 : 고대 왕국의 스웨이드 튜닉,bd27eb9be3a48a7c67611a277355b293,거너(여),가죽 상의,록 온 서포트,2,,
진 : 고대 왕국의 스웨이드 튜닉,bd27eb9be3a48a7c67611a277355b293,도적,가죽 상의,엑셀 스트라이크,2,,
진 : 고대 왕국의 스웨이드 튜닉,bd27eb9be3a48a7c67611a277355b293,도적,가죽 상의,암살,2,,
진 : 고대 왕국의 스웨이드 튜닉,bd27eb9be3a48a7c67611a277355b293,마법사(남),가죽 상의,블리자드 스톰,2,,
진 : 고대 왕국의 스웨이드 튜닉,bd27eb9be3a48a7c67611a277355b293,마법사(남),가죽 상의,커럽션,2,,
진 : 고대 왕국의 스웨이드 튜닉,bd27eb9be3a48a7c67611a277355b293,마법사(남),가죽 상의,스톰 스트라이크,2,,
진 : 고대 왕국의 스웨이드 튜닉,bd27eb9be3a48a7c67611a277355b293,귀검사(여),가죽 상의,혜성만리,2,,
진 : 고대 왕국의 스웨이드 튜닉,bd27eb9be3a48a7c67611a277355b293,마창사,가죽 상의,흑광폭살,2,,
진 : 고대 왕국의 스웨이드 튜닉,bd27eb9be3a48a7c67611a277355b293,총검사,가죽 상의,블레이드 팰컨,2,,
진 : 카르텔의 날렵한 레더 조끼,baf4951ba6ce10eb9bbd51d1183f4f1f,거너(남),가죽 상의,건가드,2,,
진 : 카르텔의 날렵한 레더 조끼,baf4951ba6ce10eb9bbd51d1183f4f1f,거너(여),가죽 상의,건가드,2,,
카르텔의 날렵한 레더 조끼,3cafc4e9b5c462bbbaa4c681d9d0ac70,거너(남),가죽 상의,건가드,2,,
카르텔의 날렵한 레더 조끼,3cafc4e9b5c462bbbaa4c681d9d0ac70,거너(여),가죽 상의,건가드,2,,
무신의 기운이 담긴 가죽 상의,4edeacaa68c2b97ea72977b2d94baa4a,공통,가죽 상의,모든 스킬,15,45,2
상급 풋내기 싸움꾼의 가죽 상의,e6c11c4ff92bbea97fac56ddcb82f8b6,공통,가죽 상의,모든 스킬,15,30,1
풋내기 싸움꾼의 가죽 상의,d0cea1a925cba7cb33b1bf42d9c95524,공통,가죽 상의,모든 스킬,15,30,1
프로 싸움꾼의 가죽 상의,575f244b7b921036bae61cbef9818161,공통,가죽 상의,모든 스킬,15,35,1
진 : 프로 싸움꾼의 가죽 상의,be536955355e421de7811b591827bf96,공통,가죽 상의,모든 스킬,30,40,2
음산한 기운의 스웨이드 튜닉,bc885b4a6b9b989c3b81c01ed8faed7d,공통,가죽 상의,모든 스킬,48,80,1
(구)버닝 라이더 부츠,ba30840e73398b4e062cefc7b95fc873,공통,가죽 신발,도약,1,,
버닝 라이더 부츠,413d29ffb9d98f0382c5c6b318eda504,공통,가죽 신발,도약,1,,
(구)카르텔의 붉은 부츠,38b49c50c2ae55a0f08a99d30bfdf4dc,공통,가죽 신발,도약,2,,
카르텔의 붉은 부츠,f7329c0eb02975aa48c0c1e8a2a0e24b,공통,가죽 신발,도약,2,,
무신의 기운이 담긴 가죽 하의,729aa27aa9d42f68cd3b19ae642c4727,공통,가죽 하의,모든 스킬,1,45,1
상급 풋내기 싸움꾼의 가죽 하의,34c04117cb5a1a7842e756e64e2f3821,공통,가죽 하의,모든 스킬,1,30,1
음산한 바람의 스웨이드 그리브,cadd868b1800f82ba316189c59cb03b2,공통,가죽 하의,모든 스킬,1,45,1
진 : 무신의 기운이 담긴 가죽 하의,9eb36832a98a52462c0f9ac5826b4ad6,공통,가죽 하의,모든 스킬,1,48,1
프로 싸움꾼의 가죽 하의,6470adfd9051d988d60a6431f8514bba,공통,가죽 하의,모든 스킬,1,35,1
해신의 저주를 받은 스웨이드 그리브,09d5df5962b793c4b314e056a9f5d20e,공통,가죽 하의,모든 스킬,1,45,1
혼돈의 아가레스 그리브,62a342ba04ded8a80b7f5e37a264b241,마법사(남),가죽 하의,공명,1,,
진 : 고대 왕국의 스웨이드 그리브,f3838fb1de55fb767289c5dc2bdaf4f3,거너(남),가죽 하의,멀티 헤드샷,2,,
진 : 고대 왕국의 스웨이드 그리브,f3838fb1de55fb767289c5dc2bdaf4f3,거너(남),가죽 하의,네이팜 탄,2,,
진 : 고대 왕국의 스웨이드 그리브,f3838fb1de55fb767289c5dc2bdaf4f3,마법사(여),가죽 하의,강습유성타,2,,
진 : 고대 왕국의 스웨이드 그리브,f3838fb1de55fb767289c5dc2bdaf4f3,마법사(여),가죽 하의,메가 드릴,2,,
진 : 고대 왕국의 스웨이드 그리브,f3838fb1de55fb767289c5dc2bdaf4f3,거너(여),가죽 하의,멀티 헤드샷,2,,
진 : 고대 왕국의 스웨이드 그리브,f3838fb1de55fb767289c5dc2bdaf4f3,거너(여),가죽 하의,네이팜 탄,2,,
진 : 고대 왕국의 스웨이드 그리브,f3838fb1de55fb767289c5dc2bdaf4f3,도적,가죽 하의,소닉 어설트,2,,
진 : 고대 왕국의 스웨이드 그리브,f3838fb1de55fb767289c5dc2bdaf4f3,도적,가죽 하의,파이널 디스트럭션,2,,
진 : 고대 왕국의 스웨이드 그리브,f3838fb1de55fb767289c5dc2bdaf4f3,마법사(남),가죽 하의,아이스맨,2,,
진 : 고대 왕국의 스웨이드 그리브,f3838fb1de55fb767289c5dc2bdaf4f3,마법사(남),가죽 하의,소울 스틸,2,,
진 : 고대 왕국의 스웨이드 그리브,f3838fb1de55fb767289c5dc2bdaf4f3,마법사(남),가죽 하의,휘몰아치는 바람,2,,
진 : 고대 왕국의 스웨이드 그리브,f3838fb1de55fb767289c5dc2bdaf4f3,귀검사(여),가죽 하의,폭검,2,,
진 : 고대 왕국의 스웨이드 그리브,f3838fb1de55fb767289c5dc2bdaf4f3,마창사,가죽 하의,다크 스타,2,,
진 : 고대 왕국의 스웨이드 그리브,f3838fb1de55fb767289c5dc2bdaf4f3,총검사,가죽 하의,목표 사격,2,,
풋내기 싸움꾼의 가죽 하의,264453c9d68670564d78ba56cd3d795e,공통,가죽 하의,모든 스킬,15,30,1
블랙스킨 벨트,531eed15fad44807d0db4118abcaab95,귀검사(남),가죽 허리,귀참,1,,
블랙스킨 벨트,531eed15fad44807d0db4118abcaab95,다크나이트,가죽 허리,다크 슬래쉬,1,,
진 : 돌격대장의 중기갑 벨트,8d8d020ccf298f0f33a9f6739758dc7b,거너(남),가죽 허리,은탄,1,,
진 : 돌격대장의 중기갑 벨트,8d8d020ccf298f0f33a9f6739758dc7b,거너(남),가죽 허리,특성탄,1,,
진 : 돌격대장의 중기갑 벨트,8d8d020ccf298f0f33a9f6739758dc7b,거너(남),가죽 허리,오버 차지,1,,
진 : 돌격대장의 중기갑 벨트,8d8d020ccf298f0f33a9f6739758dc7b,거너(남),가죽 허리,C4,1,,
진 : 돌격대장의 중기갑 벨트,8d8d020ccf298f0f33a9f6739758dc7b,거너(남),가죽 허리,병기 숙련,1,,
진 : 돌격대장의 중기갑 벨트,8d8d020ccf298f0f33a9f6739758dc7b,거너(여),가죽 허리,은탄,1,,
진 : 돌격대장의 중기갑 벨트,8d8d020ccf298f0f33a9f6739758dc7b,거너(여),가죽 허리,특성탄,1,,
진 : 돌격대장의 중기갑 벨트,8d8d020ccf298f0f33a9f6739758dc7b,거너(여),가죽 허리,오버 차지,1,,
진 : 돌격대장의 중기갑 벨트,8d8d020ccf298f0f33a9f6739758dc7b,거너(여),가죽 허리,C4,1,,
진 : 돌격대장의 중기갑 벨트,8d8d020ccf298f0f33a9f6739758dc7b,거너(여),가죽 허리,병기 숙련,1,,
(구)고르아의 가르침 - 용맹,32e240e233c8078d581f0c5c9f4438c8,공통,건틀릿,물리 크리티컬 히트,1,,
(구)메이드 인 헤븐,4094e7efad10e6c8e6f4d9f24f9d4a4b,격투가(여),건틀릿,태양의 숨결,1,,
(구)메이드 인 헤븐,4094e7efad10e6c8e6f4d9f24f9d4a4b,격투가(남),건틀릿,역혈기공,1,,
(구)셀리온의 숨결,2effb2f80db1144489a5f272841b83b0,격투가(여),건틀릿,수플렉스,1,,
(구)셀리온의 숨결,2effb2f80db1144489a5f272841b83b0,격투가(남),건틀릿,무릎 찍기,1,,
(구)스틸골렘의 오른손,9df32227e46561b103539ae392186cb7,격투가(여),건틀릿,철금강,1,,
(구)스틸골렘의 오른손,9df32227e46561b103539ae392186cb7,격투가(여),건틀릿,에어슈타이너,1,,
(구)스틸골렘의 오른손,9df32227e46561b103539ae392186cb7,격투가(남),건틀릿,철금강,1,,
(구)스틸골렘의 오른손,9df32227e46561b103539ae392186cb7,격투가(남),건틀릿,에어슈타이너,1,,
(구)트윈 큐빅,02912922e660d6c8c720a60dee5e4e57,격투가(여),건틀릿,넥 스냅,1,,
(구)트윈 큐빅,02912922e660d6c8c720a60dee5e4e57,격투가(남),건틀릿,넥 스냅,1,,
가이아 크래셔,1419a4429819d09051f09eedf2c4c65b,공통,건틀릿,모든 스킬,1,85,2
강력한 마법의 장인의 건틀릿,775ad08ab111b7d2e864e87ed75fe0b8,격투가(여),건틀릿,숄더 태클,1,,
강력한 마법의 장인의 건틀릿,775ad08ab111b7d2e864e87ed75fe0b8,격투가(여),건틀릿,로플링,1,,
강력한 마법의 장인의 건틀릿,775ad08ab111b7d2e864e87ed75fe0b8,격투가(남),건틀릿,숄더 태클,1,,
강력한 마법의 장인의 건틀릿,775ad08ab111b7d2e864e87ed75fe0b8,격투가(남),건틀릿,로플링,1,,
검은 악령의 손,e937188d61b46a60555412f3fb6176db,격투가(여),건틀릿,강렬한 테이크 다운,1,,
검은 악령의 손,e937188d61b46a60555412f3fb6176db,격투가(여),건틀릿,반드시 잡는다!,1,,
검은 악령의 손,e937188d61b46a60555412f3fb6176db,격투가(남),건틀릿,강렬한 테이크 다운,1,,
검은 악령의 손,e937188d61b46a60555412f3fb6176db,격투가(남),건틀릿,반드시 잡는다!,1,,
고르아의 가르침 - 용맹,caf7a0dc02b8af3945bf0b9a4f6d5933,격투가(여),건틀릿,금강쇄,1,,
고르아의 가르침 - 용맹,caf7a0dc02b8af3945bf0b9a4f6d5933,격투가(남),건틀릿,금강쇄,1,,
고르아의 깊은 가르침 - 용맹,59ea8f91e7855c374f346e57c92c79be,공통,건틀릿,물리 크리티컬 히트,1,,
리컨스트럭션 건틀릿,d7bf5a9dae55e07e319de57e17629ba4,공통,건틀릿,모든 스킬,1,50,1
마법으로 봉인된 디스트로이어,29c4d6cbe8595d8370513d1c4aa8de14,격투가(여),건틀릿,와일드 캐넌 스파이크,1,,
마법으로 봉인된 디스트로이어,29c4d6cbe8595d8370513d1c4aa8de14,격투가(남),건틀릿,와일드 캐넌 스파이크,1,,
마법으로 봉인된 메카닉 암,e81f0c4659d5e24ad744fbb89ac55c61,격투가(여),건틀릿,스파이어,1,,
마법으로 봉인된 메카닉 암,e81f0c4659d5e24ad744fbb89ac55c61,격투가(남),건틀릿,블로우 스트라이크,1,,
마법으로 봉인된 아이데글 건틀릿,79c52fe35c8a8052671d236978c99046,격투가(여),건틀릿,와일드 캐넌 스파이크,1,,
마법으로 봉인된 아이데글 건틀릿,79c52fe35c8a8052671d236978c99046,격투가(여),건틀릿,수플렉스 싸이클론,1,,
마법으로 봉인된 아이데글 건틀릿,79c52fe35c8a8052671d236978c99046,격투가(남),건틀릿,와일드 캐넌 스파이크,1,,
마법으로 봉인된 아이데글 건틀릿,79c52fe35c8a8052671d236978c99046,격투가(남),건틀릿,롤링 스파이크,1,,
마법으로 봉인된 양산형 건틀릿,e4775795d9e6affb7cd4c3f55f942129,격투가(여),건틀릿,로플링,1,,
마법으로 봉인된 양산형 건틀릿,e4775795d9e6affb7cd4c3f55f942129,격투가(남),건틀릿,로플링,1,,
마법으로 봉인된 장인의 건틀릿,74782d7b480588afba2b9bfc4df4c2e6,격투가(여),건틀릿,숄더 태클,1,,
마법으로 봉인된 장인의 건틀릿,74782d7b480588afba2b9bfc4df4c2e6,격투가(남),건틀릿,숄더 태클,1,,
마법으로 봉인된 주문식 건틀릿,5a451f44326f57c5ab97b44aa99d52f0,격투가(여),건틀릿,넥 스냅,1,,
마법으로 봉인된 주문식 건틀릿,5a451f44326f57c5ab97b44aa99d52f0,격투가(남),건틀릿,넥 스냅,1,,
마법으로 봉인된 케블라 건틀릿,99f1c47eeac0fc9e5ad1b3b2d014812d,격투가(여),건틀릿,와일드 캐넌 스파이크,1,,
마법으로 봉인된 케블라 건틀릿,99f1c47eeac0fc9e5ad1b3b2d014812d,격투가(여),건틀릿,브레이킹 엘보,1,,
마법으로 봉인된 케블라 건틀릿,99f1c47eeac0fc9e5ad1b3b2d014812d,격투가(남),건틀릿,와일드 캐넌 스파이크,1,,
마법으로 봉인된 케블라 건틀릿,99f1c47eeac0fc9e5ad1b3b2d014812d,격투가(남),건틀릿,스냅 샷,1,,
마법으로 봉인된 플레이트 건틀릿,cf18b286b6d7fd3d6ce2fca0f5c35b82,격투가(여),건틀릿,반드시 잡는다!,1,,
마법으로 봉인된 플레이트 건틀릿,cf18b286b6d7fd3d6ce2fca0f5c35b82,격투가(남),건틀릿,반드시 잡는다!,1,,
메이드 인 헤븐,1eae3bc881bf3d10f1cedcb4c4b189e4,격투가(여),건틀릿,태양의 숨결,1,,
메이드 인 헤븐,1eae3bc881bf3d10f1cedcb4c4b189e4,격투가(남),건틀릿,역혈기공,1,,
메이즈,0ba2b7c12063288697eb78759b68aaec,격투가(여),건틀릿,반드시 잡는다!,1,,
메이즈,0ba2b7c12063288697eb78759b68aaec,격투가(남),건틀릿,반드시 잡는다!,1,,
무신의 기운이 담긴 건틀릿,215957fd3905c4a6ab5695a862af95e4,격투가(여),건틀릿,모든 스킬,1,80,1
무신의 기운이 담긴 건틀릿,215957fd3905c4a6ab5695a862af95e4,격투가(남),건틀릿,모든 스킬,1,80,1
미완성 인피니티 건틀릿,bbe383672ec0658fe61b7159634c1884,격투가(여),건틀릿,모든 스킬,1,80,2
미완성 인피니티 건틀릿,bbe383672ec0658fe61b7159634c1884,격투가(남),건틀릿,모든 스킬,1,80,2
블러드소울,047a1bbbb74c972ffec0da375f7782a3,격투가(여),건틀릿,급소 지정,1,,
블러드소울,047a1bbbb74c972ffec0da375f7782a3,격투가(남),건틀릿,급소 지정,1,,
성물 : 니트라스의 오버마스킨,ba32f6fc5f86fa8d4c7630307476f6aa,격투가(여),건틀릿,모든 스킬,1,50,1
성물 : 니트라스의 오버마스킨,ba32f6fc5f86fa8d4c7630307476f6aa,격투가(남),건틀릿,모든 스킬,1,50,1
성물 : 레이든의 디스트로이어,19bbe2e7768abd6f3e2eb8942cd7bfd7,격투가(여),건틀릿,모든 스킬,1,45,1
성물 : 레이든의 디스트로이어,19bbe2e7768abd6f3e2eb8942cd7bfd7,격투가(남),건틀릿,모든 스킬,1,45,1
성물 : 로켈의 머신 암,fe5014a044a825481075bd01f7181377,격투가(여),건틀릿,모든 스킬,1,30,1
성물 : 로켈의 머신 암,fe5014a044a825481075bd01f7181377,격투가(남),건틀릿,모든 스킬,1,30,1
